time,cm
14260, 13.4284
14280, 14.0973
14300, 14.3545
14320, 14.2002
14340, 14.9033
14360, 14.7490
14380, 15.4693
14400, 15.7780
14420, 16.0867
14440, 16.7898
14460, 17.0985
14480, 17.3558
14500, 17.6131
14520, 18.3162
14540, 19.4309
14560, 18.8822
14580, 19.1908
14600, 200.0000
14620, 20.1169
14640, 20.0998
14660, 65.0500
14680, 21.0602
14700, 200.0000
14720, 21.3860
14740, 22.1749
14760, 200.0000
14780, 139.8411
14800, 22.2092
14820, 200.0000
14840, 200.0000
14860, 22.5522
14880, 200.0000
14900, 120.7189
14920, 200.0000
14940, 200.0000
14960, 200.0000
14980, 23.6327
15000, 23.9071
15020, 23.5984
15040, 23.7527
15060, 23.4955
15080, 23.6498
15100, 24.6617
15120, 24.8160
15140, 24.5759
15160, 24.7303
15180, 24.5245
15200, 200.0000
15220, 25.2105
15240, 25.4849
15260, 25.6392
15280, 25.7421
15300, 25.3820
15320, 25.8793
15340, 25.9479
15360, 25.9994
15380, 26.4453
15400, 26.0508
15420, 26.0508
15440, 26.0508
15460, 26.4453
15480, 25.9994
15500, 26.4110
15520, 26.3596
15540, 26.3081
15560, 26.2566
15580, 25.3305
15600, 25.6907
15620, 26.0508
15640, 25.5363
15660, 25.4334
15680, 25.7421
15700, 25.1762
15720, 25.0390
15740, 24.8846
15760, 200.0000
15780, 104.3406
15800, 200.0000
15820, 123.3085
15840, 200.0000
15860, 121.2677
15880, 200.0000
15900, 103.4660
15920, 200.0000
15940, 200.0000
15960, 200.0000
15980, 200.0000
16000, 128.1448
16020, 200.0000
16040, 123.2914
16060, 200.0000
16080, 99.2471
16100, 200.0000
16120, 136.1024
16140, 200.0000
16160, 200.0000
16180, 200.0000
16200, 200.0000
16220, 200.0000
16240, 200.0000
16260, 200.0000
16280, 98.4753
16300, 200.0000
16320, 200.0000
16340, 200.0000
16360, 200.0000
16380, 200.0000
16400, 110.4460
16420, 17.2186
16440, 16.2239
16460, 15.9838
16480, 15.2635
16500, 15.4178
16520, 14.6975
16540, 14.4060
16560, 14.0973
16580, 13.7886
16600, 13.0683
16620, 12.3651
16640, 12.0564
16660, 11.7992
16680, 11.0960
16700, 10.8388
16720, 10.5815
16740, 10.3757
16760, 10.5815
16780, 9.9641
16800, 9.8098
16820, 9.3296
16840, 9.5182
16860, 9.0037
16880, 9.2953
16900, 9.1581
16920, 9.0209
16940, 8.4549
16960, 8.2491
16980, 8.0948
17000, 7.9404
17020, 7.7346
17040, 7.5803
17060, 7.3916
17080, 7.2373
17100, 6.5685
17120, 6.4141
17140, 6.2083
17160, 6.5685
17180, 6.4141
17200, 5.7967
17220, 6.2083
17240, 5.6595
17260, 6.0539
17280, 6.0539
17300, 6.0197
17320, 6.0197
17340, 5.9510
17360, 5.9510
17380, 5.9510
17400, 5.9510
17420, 5.9510
17440, 5.9510
17460, 5.9682
17480, 5.9510
17500, 5.9168
17520, 5.9168
17540, 5.9168
17560, 5.9168
17580, 5.9168
17600, 5.8996
17620, 5.9510
17640, 6.0539
17660, 5.7109
17680, 6.2597
17700, 6.4141
17720, 6.6199
17740, 6.8257
17760, 7.0830
17780, 6.8772
17800, 7.5803
17820, 7.8890
17840, 8.2491
17860, 8.6093
17880, 8.5578
17900, 8.9694
17920, 9.6726
17940, 10.0670
17960, 10.4786
17980, 10.4786
18000, 11.3876
18020, 11.7992
18040, 12.2108
18060, 12.5709
18080, 12.9311
18100, 13.7371
18120, 13.6857
18140, 14.4403
18160, 14.3374
18180, 15.1091
18200, 15.0062
18220, 15.2635
18240, 15.5207
18260, 16.1724
18280, 16.2754
18300, 16.3268
18320, 16.7898
18340, 17.2529
18360, 16.8413
18380, 16.8413
18400, 16.8413
18420, 16.8413
18440, 16.8413
18460, 16.8413
18480, 16.8413
18500, 16.8413
18520, 16.3782
18540, 16.3268
18560, 16.2754
18580, 16.5840
18600, 15.9666
18620, 15.8294
18640, 15.6236
18660, 15.0577
18680, 15.3664
18700, 15.2635
18720, 15.1606
18740, 15.0577
18760, 14.4917
18780, 14.7490
18800, 14.0973
18820, 13.8400
18840, 13.4799
18860, 13.0854
18880, 12.6738
18900, 12.2622
18920, 11.9192
18940, 11.4905
18960, 11.1475
18980, 10.3243
19000, 9.9813
19020, 9.6211
19040, 9.8269
19060, 9.2610
19080, 9.3639
19100, 9.1752
19120, 8.8494
19140, 8.0948
19160, 8.2491
19180, 8.0433
19200, 7.8375
19220, 7.6318
19240, 7.3916
19260, 7.1344
19280, 6.8772
19300, 6.6199
19320, 6.4141
19340, 6.2597
19360, 5.6595
19380, 6.0197
19400, 5.9168
19420, 5.7967
19440, 5.1964
19460, 5.5394
19480, 4.9906
19500, 4.9392
19520, 4.8878
19540, 4.8363
19560, 4.7849
19580, 5.1964
19600, 5.0935
19620, 5.0421
19640, 4.5276
19660, 4.4933
19680, 4.9563
19700, 4.8878
19720, 4.3904
19740, 4.8363
19760, 4.7849
19780, 4.8020
19800, 4.7505
19820, 4.7334
19840, 4.7849
19860, 4.8363
19880, 4.4247
19900, 4.4933
19920, 4.5276
19940, 4.5791
19960, 5.1450
19980, 4.8363
20000, 5.4537
20020, 5.6595
20040, 5.8481
20060, 5.6423
20080, 6.4141
20100, 6.7228
20120, 6.5685
20140, 6.8772
20160, 7.2373
20180, 8.0433
20200, 7.9919
20220, 8.8151
20240, 9.2267
20260, 9.4668
20280, 9.7583
20300, 10.1356
20320, 10.4786
20340, 10.7873
20360, 11.0960
20380, 11.7992
20400, 12.0564
20420, 12.3137
20440, 12.5195
20460, 12.2622
20480, 12.4166
20500, 12.9654
20520, 12.6738
20540, 13.1712
20560, 12.8110
20580, 12.8796
20600, 13.3255
20620, 12.9311
20640, 13.3941
20660, 13.3770
20680, 13.3770
20700, 13.3770
20720, 12.9139
20740, 12.8796
20760, 13.2741
20780, 13.2226
20800, 12.7081
20820, 12.6738
20840, 13.0340
20860, 12.5195
20880, 12.4680
20900, 12.3651
20920, 12.7081
20940, 12.1593
20960, 12.4680
20980, 11.8506
21000, 11.6448
21020, 11.4047
21040, 11.1475
21060, 10.7873
21080, 10.4786
21100, 10.1185
21120, 9.7755
21140, 9.3639
21160, 9.0209
21180, 8.1462
21200, 7.6832
21220, 7.2716
21240, 6.8257
21260, 6.9286
21280, 6.0539
21300, 6.2083
21320, 5.4022
21340, 5.6080
21360, 5.4022
21380, 5.1964
21400, 5.0421
21420, 4.4933
21440, 4.9392
21460, 4.9392
21480, 4.4762
21500, 4.4933
21520, 4.9906
21540, 4.5447
21560, 5.0421
21580, 5.0935
21600, 5.1450
21620, 5.1964
21640, 4.7849
21660, 4.8534
21680, 5.4022
21700, 4.9906
21720, 5.5566
21740, 5.6080
21760, 5.1964
21780, 5.2479
21800, 5.7452
21820, 5.7967
21840, 5.8653
21860, 5.4022
21880, 5.9168
21900, 5.9510
21920, 5.6080
21940, 5.7109
21960, 5.7624
21980, 6.3112
22000, 6.3626
22020, 6.4656
22040, 6.0711
22060, 6.1054
22080, 6.1740
22100, 6.2083
22120, 6.2597
22140, 6.3112
22160, 6.3626
22180, 6.8257
22200, 6.8772
22220, 6.4141
22240, 6.4141
22260, 6.9286
22280, 6.4656
22300, 6.9286
22320, 6.5170
22340, 6.9801
22360, 7.0315
22380, 6.5685
22400, 7.0315
22420, 7.0830
22440, 6.6199
22460, 6.6199
22480, 7.1173
22500, 7.1173
22520, 6.7228
22540, 7.1858
22560, 7.0658
22580, 6.9286
22600, 7.1858
22620, 6.5685
22640, 6.5685
22660, 6.5685
22680, 6.5685
22700, 7.0144
22720, 7.2887
22740, 7.5289
22760, 8.1977
22780, 9.5697
22800, 200.0000
22820, 200.0000
22840, 111.4235
22860, 110.9776
22880, 200.0000
22900, 200.0000
22920, 200.0000
22940, 200.0000
22960, 200.0000
