time,cm
10940, 7.4260
10960, 7.6489
10980, 7.8375
11000, 8.0948
11020, 8.8151
11040, 8.6093
11060, 8.8494
11080, 9.5182
11100, 9.3296
11120, 9.5697
11140, 9.8269
11160, 10.0842
11180, 10.2728
11200, 10.5301
11220, 10.7359
11240, 10.9417
11260, 11.5934
11280, 11.4047
11300, 12.0564
11320, 11.8678
11340, 12.5195
11360, 12.3137
11380, 12.5709
11400, 12.7767
11420, 12.9825
11440, 13.5828
11460, 13.7371
11480, 13.8915
11500, 14.0458
11520, 14.2002
11540, 13.8915
11560, 14.0458
11580, 14.5946
11600, 14.7661
11620, 14.9205
11640, 15.0577
11660, 15.1606
11680, 14.8004
11700, 15.2635
11720, 14.8519
11740, 15.2635
11760, 15.2120
11780, 15.1606
11800, 15.0577
11820, 14.9719
11840, 14.8519
11860, 14.7147
11880, 14.5432
11900, 13.9429
11920, 13.7371
11940, 13.9429
11960, 13.2741
11980, 13.4799
12000, 12.8282
12020, 12.5709
12040, 12.3137
12060, 12.4680
12080, 12.1593
12100, 11.8678
12120, 11.5419
12140, 10.7873
12160, 10.4786
12180, 10.1356
12200, 10.1871
12220, 9.8269
12240, 9.4668
12260, 9.2095
12280, 8.8494
12300, 8.0948
12320, 7.7861
12340, 7.4774
12360, 7.2373
12380, 6.9801
12400, 6.7743
12420, 6.5170
12440, 6.2597
12460, 6.0711
12480, 5.8653
12500, 5.6595
12520, 5.5051
12540, 5.4022
12560, 5.2993
12580, 5.1450
12600, 4.5791
12620, 4.9906
12640, 4.4418
12660, 4.8534
12680, 4.8020
12700, 4.7505
12720, 4.6820
12740, 4.6820
12760, 4.6991
12780, 4.6991
12800, 4.6991
12820, 4.7334
12840, 4.7334
12860, 4.7334
12880, 4.7849
12900, 4.8020
12920, 4.8534
12940, 4.3904
12960, 4.4418
12980, 4.4762
13000, 4.5276
13020, 4.5791
13040, 5.1450
13060, 5.2479
13080, 4.8878
13100, 5.4537
13120, 5.6595
13140, 5.3508
13160, 6.0025
13180, 6.2769
13200, 6.5170
13220, 6.7743
13240, 7.0830
13260, 7.3916
13280, 7.6832
13300, 8.0433
13320, 8.8151
13340, 8.7122
13360, 9.3639
13380, 9.3124
13400, 10.0156
13420, 10.3414
13440, 10.6330
13460, 10.9931
13480, 11.3533
13500, 11.7134
13520, 12.0564
13540, 12.4166
13560, 12.3651
13580, 12.7253
13600, 13.0854
13620, 13.8400
13640, 14.2002
13660, 14.5089
13680, 14.8519
13700, 15.1606
13720, 15.8809
13740, 16.1210
13760, 15.9838
13780, 16.6355
13800, 16.8413
13820, 16.5840
13840, 16.7384
13860, 16.8927
13880, 16.9956
13900, 17.0985
13920, 17.1500
13940, 17.2014
13960, 17.2014
13980, 17.2014
14000, 17.2014
14020, 17.2014
14040, 17.6131
14060, 17.1500
14080, 17.0985
14100, 17.5101
14120, 17.4587
14140, 17.4072
14160, 16.8927
14180, 16.8413
14200, 16.7898
14220, 16.7384
14240, 16.6870
14260, 16.6526
14280, 16.5326
14300, 16.8927
14320, 16.3439
14340, 16.6355
14360, 16.0352
14380, 15.8809
14400, 15.2635
14420, 15.0577
14440, 14.8519
14460, 14.6632
14480, 14.8690
14500, 14.5946
14520, 14.3031
14540, 13.9944
14560, 13.7371
14580, 13.5313
14600, 13.3427
14620, 13.1197
14640, 12.5195
14660, 12.7767
14680, 12.5709
14700, 11.9535
14720, 11.7477
14740, 11.5076
14760, 11.6448
14780, 10.9417
14800, 10.6501
14820, 10.7359
14840, 10.3929
14860, 10.0842
14880, 9.4153
14900, 9.6211
14920, 9.0552
14940, 8.8665
14960, 8.6093
14980, 8.3520
15000, 8.5064
15020, 7.8032
15040, 7.4774
15060, 7.6832
15080, 7.4260
15100, 6.7228
15120, 7.0315
15140, 6.3626
15160, 6.7228
15180, 6.1226
15200, 6.0197
15220, 6.3626
15240, 5.7624
15260, 6.1568
15280, 5.6080
15300, 5.5051
15320, 5.4537
15340, 5.9168
15360, 5.4022
15380, 5.4022
15400, 5.4537
15420, 6.0025
15440, 5.6595
15460, 6.2597
15480, 5.9682
15500, 6.1568
15520, 6.3798
15540, 7.0830
15560, 7.3231
15580, 7.1344
15600, 7.4431
15620, 7.7346
15640, 8.0948
15660, 8.4035
15680, 9.2267
15700, 9.0723
15720, 9.6726
15740, 9.5697
15760, 10.2900
15780, 10.5815
15800, 10.8902
15820, 10.7873
15840, 11.5591
15860, 11.8506
15880, 12.2108
15900, 12.5709
15920, 12.8796
15940, 13.2226
15960, 13.5313
15980, 13.8400
16000, 14.1487
16020, 14.4403
16040, 14.7661
16060, 15.0577
16080, 15.3149
16100, 15.5722
16120, 15.8294
16140, 16.0352
16160, 16.6355
16180, 16.3439
16200, 16.4811
16220, 16.5840
16240, 16.6870
16260, 17.1500
16280, 16.7384
16300, 17.2014
16320, 16.7898
16340, 17.2014
16360, 16.7384
16380, 16.7041
16400, 16.6355
16420, 16.9956
16440, 16.4983
16460, 16.4297
16480, 16.3439
16500, 16.2754
16520, 16.2410
16540, 16.1896
16560, 16.1381
16580, 16.0352
16600, 15.9838
16620, 15.8809
16640, 15.7780
16660, 15.6751
16680, 15.5722
16700, 15.4178
16720, 15.2120
16740, 15.0577
16760, 14.8176
16780, 14.5603
16800, 14.3031
16820, 14.0458
16840, 13.3255
16860, 13.0683
16880, 13.2398
16900, 12.9825
16920, 12.2108
16940, 12.3137
16960, 11.5076
16980, 11.5419
17000, 11.1475
17020, 10.7359
17040, 10.3243
17060, 9.5182
17080, 9.5697
17100, 9.3124
17120, 9.0037
17140, 8.7465
17160, 8.0948
17180, 8.3520
17200, 7.7346
17220, 7.9919
17240, 7.7861
17260, 7.1344
17280, 6.9286
17300, 6.7228
17320, 6.5342
17340, 6.3798
17360, 6.2083
17380, 6.1054
17400, 6.0025
17420, 5.9682
17440, 5.9682
17460, 5.9682
17480, 6.4141
17500, 6.0197
17520, 6.0539
17540, 6.1054
17560, 6.1568
17580, 6.6714
17600, 6.7228
17620, 6.2597
17640, 6.3112
17660, 6.8257
17680, 6.3626
17700, 6.8772
17720, 6.4141
17740, 6.4141
17760, 6.8772
17780, 6.8257
17800, 6.7743
17820, 6.2083
17840, 6.1568
17860, 6.1226
17880, 6.0711
17900, 6.4656
17920, 6.4656
17940, 6.0711
17960, 6.0711
17980, 6.5685
18000, 6.1226
18020, 6.6199
18040, 6.1568
18060, 6.1740
18080, 6.1054
18100, 6.5170
18120, 5.9168
18140, 5.8138
18160, 6.1226
18180, 5.4537
18200, 5.2993
18220, 5.1450
18240, 5.5566
18260, 5.0421
18280, 5.0421
18300, 5.1450
18320, 4.8363
18340, 5.5051
18360, 5.3508
18380, 6.1568
18400, 7.0315
18420, 7.4945
18440, 7.9404
18460, 8.4035
18480, 8.4549
18500, 9.3467
18520, 9.8269
18540, 10.2900
18560, 10.3414
18580, 11.2504
18600, 11.7134
18620, 11.6620
18640, 12.4680
18660, 12.3651
18680, 13.1197
18700, 13.4284
18720, 13.6857
18740, 13.9429
18760, 14.2002
18780, 14.4060
18800, 15.0062
18820, 14.6975
18840, 14.8004
18860, 14.9033
18880, 15.0062
18900, 15.0577
18920, 15.1091
18940, 15.1777
18960, 15.1606
18980, 15.1606
19000, 15.1606
19020, 15.1606
19040, 15.1606
19060, 15.1606
19080, 15.5722
19100, 15.5722
19120, 14.6975
19140, 15.1091
19160, 15.1091
19180, 15.5207
19200, 15.4693
19220, 14.9548
19240, 15.3149
19260, 14.8176
19280, 14.7147
19300, 14.6118
19320, 14.9033
19340, 14.3545
19360, 14.2002
19380, 14.0458
19400, 13.7886
19420, 13.5313
19440, 13.2226
19460, 12.4680
19480, 12.1079
19500, 12.2108
19520, 11.4047
19540, 10.9931
19560, 10.6330
19580, 10.6844
19600, 9.8784
19620, 9.9298
19640, 9.2610
19660, 8.9180
19680, 9.0723
19700, 8.2491
19720, 7.9061
19740, 7.5803
19760, 7.3402
19780, 7.0315
19800, 6.8257
19820, 6.5685
19840, 6.3112
19860, 5.6938
19880, 6.0197
19900, 5.8481
19920, 5.7452
19940, 5.6595
19960, 5.5566
19980, 5.5051
20000, 5.4537
20020, 4.9392
20040, 5.4022
20060, 4.8878
20080, 4.8878
20100, 5.3508
20120, 4.8363
20140, 5.3508
20160, 4.8878
20180, 5.4022
20200, 5.4537
20220, 5.5051
20240, 5.5566
20260, 5.6595
20280, 5.7452
20300, 5.7967
20320, 5.8481
20340, 5.8996
20360, 5.9510
20380, 6.0197
20400, 6.0539
20420, 6.1568
20440, 6.2083
20460, 6.3626
20480, 6.4827
20500, 6.6199
20520, 6.7743
20540, 6.9801
20560, 7.1687
20580, 7.3402
20600, 7.4774
20620, 7.6489
20640, 7.7346
20660, 7.7861
20680, 8.3520
20700, 7.9404
20720, 7.9919
20740, 8.0433
20760, 8.0948
20780, 8.1462
20800, 8.1977
20820, 8.2491
20840, 8.7636
20860, 8.7636
20880, 8.3520
20900, 8.7979
20920, 8.4035
20940, 8.4549
20960, 8.9008
20980, 8.9523
21000, 8.5578
21020, 8.6093
21040, 8.6607
21060, 9.1752
21080, 8.7122
21100, 8.7122
21120, 8.7122
21140, 9.1238
21160, 8.6607
21180, 8.6607
21200, 9.1066
21220, 9.1752
21240, 8.6950
21260, 8.7636
21280, 8.7636
21300, 9.2781
21320, 8.7979
21340, 8.7979
21360, 8.8665
21380, 8.8665
21400, 8.9008
21420, 8.9180
21440, 8.9694
21460, 9.0037
21480, 9.0723
21500, 9.4668
21520, 9.2095
21540, 9.3124
21560, 9.3124
21580, 9.8612
21600, 9.5697
21620, 9.7240
21640, 9.8269
21660, 10.3929
21680, 10.4786
21700, 10.5815
21720, 10.6844
21740, 10.3414
21760, 10.4443
21780, 10.9417
21800, 11.0446
21820, 10.6844
21840, 10.7359
21860, 10.7873
21880, 10.8388
21900, 11.3018
21920, 10.8902
21940, 11.3018
21960, 10.8388
21980, 10.8388
22000, 10.8388
22020, 11.2504
22040, 10.7873
22060, 10.7873
22080, 10.7873
22100, 10.7873
22120, 11.2504
22140, 10.8902
22160, 10.9931
22180, 11.5591
22200, 11.3018
22220, 11.5591
22240, 12.2108
22260, 12.5195
22280, 13.6857
22300, 14.5089
22320, 0.0000
22340, 0.0000
22360, 0.0000
22380, 0.0000
22400, 0.0000
