time,cm
9540, 19.2423
9560, 19.0879
9580, 18.8822
9600, 18.2304
9620, 18.3848
9640, 18.0590
9660, 17.7674
9680, 17.4587
9700, 17.1500
9720, 16.4297
9740, 16.6526
9760, 15.9323
9780, 16.1381
9800, 15.4693
9820, 15.6236
9840, 15.3321
9860, 14.6118
9880, 14.7147
9900, 14.4060
9920, 14.0630
9940, 13.6857
9960, 12.9311
9980, 12.5709
10000, 12.2279
10020, 12.3137
10040, 11.6105
10060, 11.3018
10080, 11.4562
10100, 10.7359
10120, 10.4786
10140, 10.2385
10160, 9.9813
10180, 10.1356
10200, 9.8784
10220, 9.2610
10240, 8.9694
10260, 8.7122
10280, 8.4549
10300, 8.1977
10320, 8.0433
10340, 7.8375
10360, 7.7003
10380, 7.5460
10400, 7.3916
10420, 7.2887
10440, 7.1344
10460, 7.0315
10480, 6.9286
10500, 6.8772
10520, 6.7743
10540, 6.7228
10560, 6.7228
10580, 6.7399
10600, 6.7228
10620, 6.7228
10640, 6.7914
10660, 6.7743
10680, 6.7743
10700, 6.7743
10720, 6.7743
10740, 6.7743
10760, 6.7743
10780, 6.7743
10800, 6.7743
10820, 6.7743
10840, 6.7228
10860, 6.7228
10880, 6.7228
10900, 6.7228
10920, 6.7228
10940, 6.6714
10960, 6.6714
10980, 6.6714
11000, 6.6885
11020, 6.6714
11040, 6.6714
11060, 6.7228
11080, 6.8257
11100, 6.9801
11120, 7.2373
11140, 7.5460
11160, 7.9404
11180, 8.4035
11200, 8.9180
11220, 9.3639
11240, 9.9298
11260, 10.9588
11280, 11.0960
11300, 12.1250
11320, 12.2622
11340, 12.8282
11360, 13.7886
11380, 13.8915
11400, 14.8176
11420, 15.3149
11440, 15.7780
11460, 16.2410
11480, 16.1896
11500, 16.5840
11520, 17.3558
11540, 17.6645
11560, 17.9217
11580, 17.7159
11600, 18.3333
11620, 18.0075
11640, 18.1275
11660, 18.2304
11680, 18.3162
11700, 18.8822
11720, 18.9850
11740, 19.0879
11760, 18.7278
11780, 19.2423
11800, 18.8307
11820, 18.8307
11840, 19.2423
11860, 18.7792
11880, 18.7278
11900, 18.6935
11920, 18.5734
11940, 18.4877
11960, 18.8307
11980, 18.7278
12000, 18.6420
12020, 18.0761
12040, 18.3676
12060, 17.7674
12080, 17.5616
12100, 17.7159
12120, 16.9956
12140, 16.6355
12160, 16.2925
12180, 15.8809
12200, 15.4693
12220, 15.0748
12240, 14.6632
12260, 14.2516
12280, 14.2516
12300, 13.3770
12320, 12.9311
12340, 12.4680
12360, 11.9707
12380, 11.4562
12400, 11.3533
12420, 10.4443
12440, 9.9298
12460, 9.4325
12480, 9.3810
12500, 9.0723
12520, 8.6607
12540, 7.7518
12560, 7.3916
12580, 7.0315
12600, 6.7228
12620, 6.4313
12640, 6.1568
12660, 5.8653
12680, 5.6595
12700, 5.4537
12720, 5.3508
12740, 5.1964
12760, 5.1450
12780, 5.0935
12800, 5.0935
12820, 5.1450
12840, 5.1964
12860, 5.2479
12880, 4.7849
12900, 4.8534
12920, 4.9049
12940, 4.9563
12960, 5.5051
12980, 5.6595
13000, 5.8653
13020, 6.0539
13040, 6.3112
13060, 6.6199
13080, 6.9801
13100, 7.3402
13120, 7.7518
13140, 8.1462
13160, 8.5064
13180, 8.9180
13200, 9.6726
13220, 9.5697
13240, 10.3929
13260, 10.7873
13280, 10.7359
13300, 11.1989
13320, 11.6105
13340, 12.0221
13360, 12.4166
13380, 12.7767
13400, 13.1369
13420, 13.4799
13440, 13.8057
13460, 14.0973
13480, 14.8176
13500, 14.6632
13520, 15.3664
13540, 15.2120
13560, 15.5207
13580, 15.8294
13600, 16.1381
13620, 16.4468
13640, 16.7555
13660, 17.0471
13680, 17.7674
13700, 18.0247
13720, 17.8188
13740, 18.4191
13760, 18.1790
13780, 18.3162
13800, 18.4877
13820, 18.6249
13840, 19.1908
13860, 18.8822
13880, 19.4481
13900, 19.5338
13920, 19.1908
13940, 19.2423
13960, 19.6882
13980, 19.2423
14000, 19.6367
14020, 19.1908
14040, 19.6024
14060, 19.1394
14080, 19.1394
14100, 19.6024
14120, 19.1908
14140, 19.2423
14160, 19.2937
14180, 19.3966
14200, 19.9454
14220, 19.7053
14240, 20.4085
14260, 20.2541
14280, 21.0259
14300, 20.8715
14320, 21.5747
14340, 21.3860
14360, 21.9863
14380, 22.0892
14400, 21.7290
14420, 21.7805
14440, 21.8319
14460, 21.8319
14480, 21.8834
14500, 22.3464
14520, 21.9348
14540, 21.9348
14560, 22.3979
14580, 22.3979
14600, 21.9348
14620, 21.8834
14640, 21.8491
14660, 21.6776
14680, 21.4718
14700, 21.6261
14720, 21.2831
14740, 20.4085
14760, 20.3570
14780, 19.9111
14800, 19.3966
14820, 18.8822
14840, 18.3676
14860, 17.4587
14880, 17.4072
14900, 16.5497
14920, 16.0352
14940, 15.9838
14960, 15.5207
14980, 14.6118
15000, 14.0973
15020, 14.0458
15040, 13.0854
15060, 12.5709
15080, 12.0736
15100, 11.5934
15120, 11.6105
15140, 10.7530
15160, 10.3929
15180, 9.9813
15200, 9.6211
15220, 9.3296
15240, 9.0552
15260, 8.7636
15280, 8.5064
15300, 8.2491
15320, 8.6093
15340, 8.0433
15360, 7.9404
15380, 7.9404
15400, 8.4549
15420, 8.0090
15440, 8.0433
15460, 8.0948
15480, 8.0948
15500, 8.1119
15520, 8.0605
15540, 8.0433
15560, 8.0433
15580, 8.0605
15600, 8.0433
15620, 7.9919
15640, 7.9919
15660, 8.0090
15680, 7.9919
15700, 7.9919
15720, 7.9919
15740, 7.9919
15760, 8.0433
15780, 8.0433
15800, 8.0433
15820, 8.0433
15840, 8.0948
15860, 8.1119
15880, 8.1462
15900, 8.3006
15920, 8.5578
15940, 8.8665
15960, 9.2267
15980, 9.5697
16000, 10.0327
16020, 10.5301
16040, 11.0960
16060, 11.6105
16080, 12.1250
16100, 13.0340
16120, 13.5313
16140, 13.9944
16160, 14.0458
16180, 14.4574
16200, 14.9205
16220, 15.3149
16240, 15.6751
16260, 15.9838
16280, 16.2410
16300, 16.8584
16320, 16.9442
16340, 16.9956
16360, 17.0128
16380, 16.5497
16400, 16.4983
16420, 16.4983
16440, 16.4811
16460, 16.9442
16480, 16.5497
16500, 16.5326
16520, 16.5497
16540, 16.5497
16560, 16.5497
16580, 16.5326
16600, 16.4811
16620, 16.4297
16640, 16.7898
16660, 16.1896
16680, 15.9323
16700, 15.5722
16720, 15.1091
16740, 15.0577
16760, 14.0973
16780, 13.5828
16800, 13.5313
16820, 12.6738
16840, 12.6738
16860, 11.8678
16880, 11.5076
16900, 11.1989
16920, 11.3018
16940, 11.0446
16960, 10.3757
16980, 10.2385
17000, 10.1356
17020, 10.0842
17040, 10.0327
17060, 10.0156
17080, 10.4786
17100, 10.0842
17120, 10.0842
17140, 10.0842
17160, 10.0670
17180, 10.0842
17200, 10.0842
17220, 10.0842
17240, 10.5301
17260, 10.5472
17280, 10.1356
17300, 10.1356
17320, 10.5815
17340, 10.1871
17360, 10.6501
17380, 10.2385
17400, 10.7016
17420, 10.7530
17440, 10.3414
17460, 10.3929
17480, 10.4958
17500, 10.7016
17520, 11.4047
17540, 11.3533
17560, 11.8678
17580, 12.4166
17600, 13.4970
17620, 14.0973
17640, 14.6632
17660, 15.2120
17680, 15.7265
17700, 16.2410
17720, 16.2925
17740, 17.2529
17760, 17.3558
17780, 17.8703
17800, 18.3162
17820, 18.7278
17840, 19.4481
17860, 19.6882
17880, 19.3966
17900, 19.8940
17920, 19.4995
17940, 19.4995
17960, 19.9111
17980, 19.4481
18000, 19.8425
18020, 19.8425
18040, 19.4481
18060, 19.4481
18080, 19.8940
18100, 19.4481
18120, 19.4481
18140, 19.8597
18160, 19.8597
18180, 19.3966
18200, 19.8597
18220, 19.8425
18240, 19.3966
18260, 19.8083
18280, 19.3452
18300, 19.2937
18320, 19.6539
18340, 19.6024
18360, 19.0879
18380, 18.9850
18400, 19.2937
18420, 18.6763
18440, 18.9336
18460, 18.2819
18480, 18.4191
18500, 17.6645
18520, 17.7674
18540, 16.8927
18560, 16.4983
18580, 16.0352
18600, 15.5379
18620, 15.0577
18640, 15.0062
18660, 14.1487
18680, 13.7371
18700, 13.3941
18720, 13.4456
18740, 13.0854
18760, 12.2622
18780, 11.9192
18800, 11.9192
18820, 11.5076
18840, 10.6501
18860, 10.2385
18880, 10.2385
18900, 9.4668
18920, 9.3296
18940, 9.3639
18960, 8.8665
18980, 9.1752
19000, 9.0723
19020, 8.5064
19040, 8.4549
19060, 8.8151
19080, 8.1977
19100, 8.0948
19120, 8.0605
19140, 7.9576
19160, 7.8375
19180, 7.7346
19200, 7.6832
19220, 7.6318
19240, 7.5460
19260, 7.4945
19280, 7.4431
19300, 7.3916
19320, 7.3402
19340, 7.2887
19360, 7.2887
19380, 7.2887
19400, 7.2887
19420, 7.3402
19440, 7.3402
19460, 7.3402
19480, 7.3402
19500, 7.3745
19520, 7.3916
19540, 7.4431
19560, 7.4431
19580, 7.4945
19600, 7.5289
19620, 7.6489
19640, 7.7346
19660, 7.9061
19680, 8.1462
19700, 8.4035
19720, 8.6607
19740, 8.9694
19760, 9.2610
19780, 9.4668
19800, 9.7755
19820, 10.0842
19840, 10.3929
19860, 10.7359
19880, 11.0960
19900, 11.8678
19920, 11.7992
19940, 12.2108
19960, 12.6738
19980, 13.0854
20000, 13.5313
20020, 14.4060
20040, 14.4574
20060, 15.3149
20080, 15.7780
20100, 15.7780
20120, 16.2410
20140, 16.6526
20160, 17.5101
20180, 17.9046
20200, 17.8703
20220, 18.6763
20240, 18.6249
20260, 19.4481
20280, 19.7911
20300, 20.0998
20320, 19.9626
20340, 20.2027
20360, 20.3570
20380, 20.5114
20400, 21.0259
20420, 21.0774
20440, 20.6658
20460, 21.0774
20480, 20.6143
20500, 20.6143
20520, 21.0259
20540, 20.5628
20560, 20.9744
20580, 20.9230
20600, 20.8201
20620, 20.2541
20640, 20.5114
20660, 20.3056
20680, 20.0998
20700, 19.8940
20720, 19.2423
20740, 19.0365
20760, 18.8307
20780, 18.6249
20800, 18.3676
20820, 18.1104
20840, 18.2819
20860, 17.5101
20880, 17.2014
20900, 16.8070
20920, 16.4468
20940, 16.0352
20960, 15.6751
20980, 15.2806
21000, 14.9033
21020, 14.9719
21040, 14.1487
21060, 13.7371
21080, 13.3255
21100, 12.9311
21120, 12.5709
21140, 12.1765
21160, 11.7477
21180, 11.4047
21200, 11.4562
21220, 11.0960
21240, 10.2900
21260, 9.9298
21280, 9.5697
21300, 9.3124
21320, 9.3639
21340, 9.1581
21360, 8.4035
21380, 8.1977
21400, 7.9919
21420, 7.8375
21440, 7.7518
21460, 7.5974
21480, 7.4945
21500, 7.4431
21520, 7.3745
21540, 7.3402
21560, 7.3402
21580, 7.3402
21600, 7.3402
21620, 7.3916
21640, 7.3916
21660, 7.3916
21680, 7.3916
21700, 7.3916
21720, 7.3916
21740, 7.3916
21760, 7.3916
21780, 7.4431
21800, 7.4945
21820, 7.5803
21840, 7.8032
21860, 7.9919
21880, 8.1977
21900, 8.4035
21920, 8.6607
21940, 8.8665
21960, 9.1238
21980, 9.3639
22000, 9.5182
22020, 9.8269
22040, 10.1356
22060, 10.4443
22080, 10.7873
22100, 11.1475
22120, 11.9707
22140, 11.9192
22160, 12.2108
22180, 12.9825
22200, 12.8282
22220, 13.1369
22240, 13.3941
22260, 13.6342
22280, 13.8915
22300, 14.1487
22320, 14.8690
22340, 14.7147
22360, 15.0234
22380, 15.2635
22400, 15.9323
22420, 15.6751
22440, 16.2925
22460, 15.9838
22480, 16.1381
22500, 16.2410
22520, 16.7384
22540, 16.3954
22560, 16.4811
22580, 16.6012
22600, 17.0985
22620, 16.7384
22640, 16.8584
22660, 16.8927
22680, 16.9956
22700, 17.5101
22720, 17.1500
22740, 17.2014
22760, 17.2529
22780, 17.3043
22800, 17.7674
22820, 17.7674
22840, 17.3043
22860, 17.3043
22880, 17.3043
22900, 17.3043
22920, 17.7159
22940, 17.3043
22960, 17.3043
22980, 17.3043
23000, 17.3043
23020, 17.7159
23040, 17.2529
23060, 17.2529
23080, 17.2529
23100, 17.2529
23120, 17.2529
23140, 17.2529
23160, 17.2529
23180, 17.6645
23200, 17.6645
23220, 17.6645
23240, 17.6645
23260, 17.6645
23280, 17.2014
23300, 17.2186
23320, 17.2014
23340, 17.2014
23360, 17.6131
23380, 17.6131
23400, 17.6131
23420, 17.6131
23440, 17.2014
23460, 17.2014
23480, 17.2014
23500, 17.2014
23520, 17.2014
23540, 17.2014
23560, 17.6131
23580, 17.6131
23600, 17.6131
23620, 17.6131
23640, 17.6131
23660, 17.6131
23680, 17.2014
23700, 17.2014
23720, 17.2014
23740, 17.2014
23760, 17.2014
23780, 17.2014
23800, 17.2014
23820, 17.2186
23840, 17.2014
23860, 17.2014
23880, 17.2014
23900, 17.2014
23920, 17.2014
23940, 17.2014
23960, 17.2014
23980, 17.2014
24000, 17.2014
24020, 17.2014
24040, 17.2014
24060, 17.2014
24080, 17.2014
24100, 17.2014
24120, 17.2014
24140, 17.2014
24160, 17.2014
24180, 17.2014
24200, 17.6131
24220, 17.6131
24240, 17.2014
24260, 17.2014
24280, 17.2014
24300, 17.2014
24320, 17.2014
24340, 17.2014
24360, 17.6131
24380, 17.6131
24400, 17.6131
24420, 17.6131
24440, 17.6131
24460, 17.6131
24480, 17.6131
24500, 17.6131
24520, 17.1500
24540, 17.1500
24560, 17.1672
24580, 17.6131
24600, 17.6131
24620, 17.1500
24640, 17.1500
24660, 17.1500
24680, 17.1500
24700, 17.1500
24720, 17.1500
24740, 17.1500
24760, 17.1500
24780, 17.1500
24800, 17.1500
24820, 17.1500
24840, 17.1500
24860, 17.1500
24880, 17.1500
24900, 17.1500
24920, 17.1500
24940, 17.5616
24960, 17.5616
24980, 17.5616
25000, 17.5616
25020, 17.5616
25040, 17.5616
25060, 17.5616
25080, 17.5616
