time,cm
3800, 21.0430
3820, 20.8715
3840, 21.5918
3860, 21.4375
3880, 22.2092
3900, 22.0549
3920, 22.3636
3940, 23.0667
3960, 22.9124
3980, 23.5812
4000, 23.3754
4020, 23.9928
4040, 23.7356
4060, 24.3358
4080, 24.0957
4100, 24.2501
4120, 24.8503
4140, 24.5416
4160, 24.6445
4180, 24.7474
4200, 25.2619
4220, 24.8503
4240, 24.9018
4260, 24.9018
4280, 24.9018
4300, 24.9018
4320, 24.9018
4340, 25.3134
4360, 24.8503
4380, 25.2619
4400, 25.2619
4420, 24.7989
4440, 24.7989
4460, 24.7989
4480, 24.7989
4500, 25.2105
4520, 24.7474
4540, 25.1590
4560, 24.6445
4580, 24.6103
4600, 24.4902
4620, 24.8503
4640, 24.2844
4660, 24.1815
4680, 24.0271
4700, 23.8728
4720, 23.6841
4740, 23.4783
4760, 23.6841
4780, 23.0153
4800, 22.7580
4820, 22.4665
4840, 22.6037
4860, 21.8491
4880, 22.3979
4900, 21.6433
4920, 21.7462
4940, 20.9744
4960, 20.6314
4980, 20.2713
5000, 19.9111
5020, 19.5510
5040, 19.2594
5060, 18.9507
5080, 18.6420
5100, 17.8703
5120, 18.0247
5140, 17.2700
5160, 16.9613
5180, 16.6526
5200, 16.7555
5220, 16.4468
5240, 15.6922
5260, 15.3835
5280, 15.0748
5300, 15.2292
5320, 14.5089
5340, 14.6632
5360, 14.4060
5380, 14.1487
5400, 13.8572
5420, 13.5485
5440, 13.1883
5460, 12.4337
5480, 12.5195
5500, 12.2279
5520, 11.5076
5540, 11.6620
5560, 10.9931
5580, 10.7530
5600, 10.5472
5620, 10.2900
5640, 10.0842
5660, 9.8269
5680, 9.6383
5700, 9.4153
5720, 9.3296
5740, 9.1752
5760, 9.0209
5780, 8.8665
5800, 8.7122
5820, 8.5578
5840, 8.4035
5860, 8.2491
5880, 8.1634
5900, 8.0605
5920, 7.9404
5940, 7.8547
5960, 7.8032
5980, 7.7518
6000, 7.7003
6020, 7.6489
6040, 7.5974
6060, 7.4945
6080, 7.4431
6100, 7.3916
6120, 7.2887
6140, 7.2373
6160, 7.1858
6180, 7.1344
6200, 7.1344
6220, 7.1344
6240, 7.1515
6260, 7.1858
6280, 7.1858
6300, 7.1858
6320, 7.1858
6340, 7.1858
6360, 7.1858
6380, 7.1858
6400, 7.1858
6420, 7.1858
6440, 7.1858
6460, 7.1858
6480, 7.1858
6500, 7.1858
6520, 7.2373
6540, 7.2373
6560, 7.2887
6580, 7.2887
6600, 7.2887
6620, 7.3402
6640, 7.4431
6660, 7.6489
6680, 7.8032
6700, 8.0605
6720, 8.8151
6740, 9.1238
6760, 8.9694
6780, 9.6726
6800, 9.6383
6820, 10.4443
6840, 10.3929
6860, 10.8045
6880, 11.6620
6900, 11.6620
6920, 12.0736
6940, 12.4166
6960, 13.2569
6980, 13.1883
7000, 13.5485
7020, 14.3545
7040, 14.3202
7060, 15.1263
7080, 15.4864
7100, 15.8466
7120, 16.2067
7140, 16.4983
7160, 16.8584
7180, 16.7555
7200, 17.1157
7220, 17.8874
7240, 17.7674
7260, 18.5391
7280, 18.4362
7300, 19.1565
7320, 19.0536
7340, 19.3624
7360, 19.7053
7380, 20.0655
7400, 20.3742
7420, 21.1459
7440, 21.4375
7460, 21.3346
7480, 21.6433
7500, 22.0034
7520, 22.7580
7540, 23.1182
7560, 23.4269
7580, 23.2726
7600, 23.5298
7620, 23.7870
7640, 24.3873
7660, 24.1300
7680, 24.3015
7700, 24.4902
7720, 24.6617
7740, 25.2619
7760, 25.0047
7780, 25.1590
7800, 25.3134
7820, 25.9308
7840, 26.0680
7860, 25.7764
7880, 26.2738
7900, 25.9308
7920, 25.9822
7940, 26.4281
7960, 26.0337
7980, 26.0337
8000, 26.0337
8020, 26.0337
8040, 26.4281
8060, 25.9822
8080, 25.9822
8100, 25.9308
8120, 25.9308
8140, 26.3424
8160, 25.8793
8180, 25.8793
8200, 26.2909
8220, 25.8279
8240, 25.7764
8260, 25.7250
8280, 25.6735
8300, 25.5706
8320, 25.8793
8340, 25.3134
8360, 25.1590
8380, 25.4163
8400, 25.2619
8420, 24.6960
8440, 24.5416
8460, 24.8675
8480, 24.6960
8500, 24.0786
8520, 23.8899
8540, 24.0786
8560, 23.8385
8580, 23.5812
8600, 23.3240
8620, 23.0667
8640, 22.8095
8660, 22.1063
8680, 21.8491
8700, 21.5918
8720, 21.7976
8740, 21.5404
8760, 21.2488
8780, 20.8887
8800, 20.5285
8820, 20.1169
8840, 19.2937
8860, 18.8993
8880, 18.5391
8900, 18.5906
8920, 18.2304
8940, 17.4244
8960, 17.0642
8980, 17.1672
9000, 16.3954
9020, 16.6012
9040, 16.0009
9060, 16.2410
9080, 15.5893
9100, 15.7780
9120, 15.0748
9140, 14.7661
9160, 14.4574
9180, 14.1659
9200, 13.8572
9220, 13.5485
9240, 13.2398
9260, 12.9825
9280, 12.7424
9300, 12.4680
9320, 12.6910
9340, 11.9707
9360, 11.7134
9380, 11.4219
9400, 11.5591
9420, 10.8559
9440, 10.5472
9460, 10.2900
9480, 10.0327
9500, 10.1871
9520, 9.5354
9540, 9.7240
9560, 9.2267
9580, 9.0209
9600, 8.8665
9620, 8.6607
9640, 8.5235
9660, 8.4035
9680, 8.7636
9700, 8.2148
9720, 8.1119
9740, 8.0605
9760, 7.9576
9780, 7.8547
9800, 7.7518
9820, 7.7003
9840, 7.7003
9860, 7.6489
9880, 7.7003
9900, 7.7003
9920, 7.7003
9940, 7.7518
9960, 7.7003
9980, 7.7003
10000, 7.7003
10020, 7.7003
10040, 7.7003
10060, 7.7003
10080, 7.7518
10100, 7.7518
10120, 7.8032
10140, 7.8547
10160, 7.9576
10180, 8.0090
10200, 8.1119
10220, 8.1977
10240, 8.3520
10260, 8.5578
10280, 8.7636
10300, 8.9694
10320, 9.2267
10340, 9.3810
10360, 9.6726
10380, 10.0327
10400, 10.3929
10420, 10.7530
10440, 11.1646
10460, 11.6105
10480, 12.5366
10500, 12.5709
10520, 13.5485
10540, 14.0630
10560, 14.1487
10580, 15.1263
10600, 15.1777
10620, 15.6408
10640, 16.4983
10660, 16.9613
10680, 16.9613
10700, 17.8703
10720, 17.8703
10740, 18.7964
10760, 19.2594
10780, 19.2937
10800, 19.7568
10820, 20.2199
10840, 20.6314
10860, 21.4375
10880, 21.3346
10900, 21.6433
10920, 22.3636
10940, 22.1578
10960, 22.4151
10980, 22.6723
11000, 22.9124
11020, 23.5812
11040, 23.4269
11060, 24.1300
11080, 24.0271
11100, 24.3358
11120, 24.6445
11140, 24.9018
11160, 25.1076
11180, 25.2619
11200, 25.3648
11220, 25.4678
11240, 25.9651
11260, 26.0851
11280, 25.7764
11300, 25.8622
11320, 25.9651
11340, 26.5310
11360, 26.2223
11380, 26.3252
11400, 26.3767
11420, 26.7540
11440, 26.3767
11460, 26.7883
11480, 26.3252
11500, 26.7368
11520, 26.7368
11540, 26.2738
11560, 26.2738
11580, 26.2909
11600, 26.7368
11620, 26.7368
11640, 26.7368
11660, 26.2738
11680, 26.6854
11700, 26.2223
11720, 26.1709
11740, 26.1194
11760, 26.0680
11780, 25.9651
11800, 25.8279
11820, 25.6221
11840, 25.7764
11860, 25.4506
11880, 24.6960
11900, 24.3358
11920, 23.9928
11940, 24.4387
11960, 23.2211
11980, 22.8266
12000, 22.4493
12020, 22.0549
12040, 21.6947
12060, 21.7462
12080, 21.4032
12100, 20.5285
12120, 20.5285
12140, 19.6024
12160, 19.1565
12180, 18.6420
12200, 18.5391
12220, 17.5788
12240, 17.0128
12260, 16.4983
12280, 16.3954
12300, 15.4864
12320, 14.9719
12340, 14.5260
12360, 14.0630
12380, 13.5999
12400, 13.1369
12420, 13.1369
12440, 12.6738
12460, 11.8163
12480, 11.3704
12500, 10.9417
12520, 10.9931
12540, 10.1871
12560, 9.9298
12580, 9.6726
12600, 9.9813
12620, 9.3810
12640, 9.3810
12660, 9.8269
12680, 9.4325
12700, 9.4839
12720, 9.5697
12740, 9.6726
12760, 10.2900
12780, 10.0842
12800, 10.3929
12820, 10.7530
12840, 11.1989
12860, 12.0736
12880, 12.1250
12900, 12.9825
12920, 13.0340
12940, 13.4970
12960, 13.9601
12980, 14.7661
13000, 14.7147
13020, 15.0748
13040, 15.4350
13060, 15.7780
13080, 16.5497
13100, 16.4468
13120, 16.8070
13140, 17.6302
13160, 17.9389
13180, 17.8188
13200, 18.1275
13220, 18.8478
13240, 19.0536
13260, 18.8478
13280, 19.4481
13300, 19.6539
13320, 19.3966
13340, 20.0140
13360, 20.2199
13380, 19.9626
13400, 20.5800
13420, 20.7858
13440, 20.9744
13460, 21.1802
13480, 21.4375
13500, 21.2317
13520, 21.4889
13540, 22.2092
13560, 22.9124
13580, 23.1696
13600, 23.0153
13620, 23.2211
13640, 23.8728
13660, 23.6327
13680, 23.7699
13700, 23.8899
13720, 23.9928
13740, 24.4902
13760, 24.1472
13780, 24.6445
13800, 24.2844
13820, 24.3873
13840, 24.9018
13860, 25.0047
13880, 24.2329
13900, 24.7474
13920, 24.7989
13940, 24.3873
13960, 24.7989
13980, 25.2105
14000, 24.3358
14020, 24.7474
14040, 24.7474
14060, 24.3015
14080, 24.6960
14100, 24.2501
14120, 24.1815
14140, 24.1472
14160, 24.0957
14180, 24.0271
14200, 23.9414
14220, 24.2329
14240, 24.0786
14260, 23.8728
14280, 23.1696
14300, 23.3240
14320, 23.0153
14340, 22.2607
14360, 22.3636
14380, 22.0034
14400, 21.1802
14420, 21.2317
14440, 20.8887
14460, 20.4771
14480, 19.6196
14500, 19.1565
14520, 18.6935
14540, 18.1790
14560, 18.1275
14580, 17.2186
14600, 16.8070
14620, 16.8070
14640, 16.0524
14660, 16.1553
14680, 15.3835
14700, 15.4864
14720, 14.7147
14740, 14.3717
14760, 14.0115
14780, 13.6514
14800, 13.7028
14820, 13.3427
14840, 12.5366
14860, 12.1765
14880, 12.2794
14900, 11.9707
14920, 11.2504
14940, 11.4047
14960, 10.7016
14980, 10.8388
15000, 10.5472
15020, 10.2900
15040, 10.0327
15060, 9.7755
15080, 9.2267
15100, 9.0209
15120, 8.8151
15140, 8.6093
15160, 8.4206
15180, 8.1977
15200, 8.0948
15220, 8.0090
15240, 7.9061
15260, 7.7861
15280, 7.7003
15300, 7.5974
15320, 7.4431
15340, 7.3402
15360, 7.2373
15380, 7.1344
15400, 7.0315
15420, 6.9801
15440, 6.9286
15460, 6.9286
15480, 6.8772
15500, 6.8772
15520, 6.8257
15540, 6.8257
15560, 6.8257
15580, 6.8772
15600, 6.8943
15620, 6.8772
15640, 6.8772
15660, 6.9286
15680, 6.9457
15700, 6.9286
15720, 6.9457
15740, 6.9286
15760, 6.9286
15780, 6.9286
15800, 6.9457
15820, 6.9801
15840, 7.1344
15860, 7.2887
15880, 7.4945
15900, 7.7518
15920, 8.0090
15940, 8.7636
15960, 8.6264
15980, 8.9180
16000, 9.5868
16020, 9.5354
16040, 9.9298
16060, 10.7359
16080, 10.7016
16100, 11.0446
16120, 11.4219
16140, 12.1765
16160, 12.0736
16180, 12.4337
16200, 12.7767
16220, 13.1883
16240, 14.0115
16260, 13.9601
16280, 14.3717
16300, 15.1777
16320, 15.5893
16340, 15.5379
16360, 15.9323
16380, 16.7555
16400, 17.1157
16420, 17.0642
16440, 17.8188
16460, 17.7331
16480, 18.4877
16500, 18.7964
16520, 18.6420
16540, 18.9507
16560, 19.2594
16580, 20.0140
16600, 19.9111
16620, 20.2713
16640, 20.6314
16660, 21.3860
16680, 21.2831
16700, 22.0034
16720, 21.8491
16740, 22.0549
16760, 22.3121
16780, 22.9638
16800, 22.7580
16820, 23.3754
16840, 23.1182
16860, 23.7356
16880, 23.4783
16900, 24.0271
16920, 23.6670
16940, 23.7356
16960, 23.7356
16980, 24.1300
17000, 24.0786
17020, 23.6327
17040, 24.0443
17060, 23.5812
17080, 23.9757
17100, 23.9757
17120, 23.5298
17140, 23.4783
17160, 23.4269
17180, 23.7870
17200, 23.6670
17220, 23.5298
17240, 23.3754
17260, 22.7752
17280, 23.0153
17300, 22.4151
17320, 22.6723
17340, 22.0549
17360, 21.8491
17380, 21.5918
17400, 21.3003
17420, 20.9230
17440, 20.5285
17460, 20.5285
17480, 19.6196
17500, 19.6024
17520, 19.1394
17540, 18.2819
17560, 17.8874
17580, 17.4758
17600, 17.0642
17620, 16.7041
17640, 16.3439
17660, 15.9495
17680, 15.5893
17700, 15.1777
17720, 14.8690
17740, 14.5775
17760, 14.2688
17780, 13.9601
17800, 13.5999
17820, 13.2398
17840, 12.8282
17860, 12.4337
17880, 11.9707
17900, 11.5248
17920, 11.0960
17940, 10.6330
17960, 10.2385
17980, 9.8784
18000, 9.5354
18020, 9.2781
18040, 8.9180
18060, 8.5578
18080, 8.2148
18100, 8.3520
18120, 7.9919
18140, 7.1858
18160, 6.8772
18180, 6.1226
18200, 6.3112
18220, 5.6595
18240, 5.9168
18260, 5.8138
18280, 5.6595
18300, 5.5566
18320, 5.4537
18340, 4.8878
18360, 5.2993
18380, 5.1964
18400, 5.1450
18420, 5.1450
18440, 5.1450
18460, 5.1450
18480, 5.2136
18500, 5.2136
18520, 5.2136
18540, 5.1964
18560, 5.1964
18580, 5.1964
18600, 5.1964
18620, 5.1621
18640, 5.1450
18660, 5.1450
18680, 5.1964
18700, 5.3165
18720, 5.4537
18740, 5.7109
18760, 5.9682
18780, 6.2769
18800, 6.6370
18820, 6.9286
18840, 7.2887
18860, 7.5460
18880, 7.8032
18900, 8.1119
18920, 8.4035
18940, 8.7122
18960, 9.0209
18980, 9.3296
19000, 9.5182
19020, 9.8955
19040, 10.2900
19060, 10.6501
19080, 11.0617
19100, 11.5076
19120, 11.9192
19140, 12.3651
19160, 12.7767
19180, 13.2398
19200, 14.0630
19220, 14.0115
19240, 14.4231
19260, 14.7833
19280, 15.1263
19300, 15.8809
19320, 16.1381
19340, 15.9495
19360, 16.6012
19380, 16.8070
19400, 16.5497
19420, 16.7555
19440, 16.9613
19460, 17.5616
19480, 17.3729
19500, 17.5616
19520, 17.8188
19540, 18.4877
19560, 18.2819
19580, 18.5391
19600, 18.7792
19620, 19.0365
19640, 19.2937
19660, 19.6024
19680, 19.9111
19700, 20.6143
19720, 20.8887
19740, 20.6829
19760, 21.2831
19780, 21.4375
19800, 21.5404
19820, 21.1802
19840, 21.2317
19860, 21.7462
19880, 21.7976
19900, 21.4375
19920, 21.9520
19940, 21.5918
19960, 22.1063
19980, 21.6947
20000, 21.6947
20020, 21.6433
20040, 22.0549
20060, 21.5918
20080, 21.5918
20100, 21.5404
20120, 21.5404
20140, 21.4889
20160, 21.9005
20180, 21.3860
20200, 21.7462
20220, 21.5918
20240, 21.0430
20260, 21.2831
20280, 21.1288
20300, 20.5285
20320, 20.7343
20340, 20.4771
20360, 19.7568
20380, 19.4481
20400, 19.5510
20420, 19.2080
20440, 18.3848
20460, 17.9732
20480, 17.9732
20500, 17.0642
20520, 16.6012
20540, 16.1381
20560, 15.7265
20580, 15.7951
20600, 15.0234
20620, 15.1263
20640, 14.3717
20660, 14.0630
20680, 13.7028
20700, 13.3427
20720, 12.9825
20740, 12.5709
20760, 12.1765
20780, 11.7649
20800, 11.4047
20820, 11.0617
20840, 10.6844
20860, 10.3414
20880, 10.0842
20900, 9.7926
20920, 9.4839
20940, 9.2781
20960, 9.0209
20980, 8.7122
21000, 8.4549
21020, 8.1462
21040, 7.8547
21060, 7.5460
21080, 7.2887
21100, 6.9972
21120, 6.7399
21140, 6.5170
21160, 6.3284
21180, 6.2255
21200, 6.0711
21220, 5.9168
21240, 5.2993
21260, 5.6080
21280, 5.4537
21300, 4.8878
21320, 5.2479
21340, 5.1450
21360, 5.0935
21380, 5.1107
21400, 5.1450
21420, 5.2136
21440, 5.2479
21460, 5.2479
21480, 4.8020
21500, 4.7849
21520, 4.8534
21540, 4.8878
21560, 5.4537
21580, 5.7109
21600, 5.9168
21620, 6.2255
21640, 6.5342
21660, 6.8772
21680, 7.1858
21700, 8.0605
21720, 7.9061
21740, 8.2491
21760, 9.0723
21780, 8.9694
21800, 9.3296
21820, 9.6726
21840, 10.0842
21860, 10.5472
21880, 11.0103
21900, 11.4562
21920, 12.3308
21940, 12.2794
21960, 13.0854
21980, 13.4456
22000, 13.8057
22020, 13.7028
22040, 14.0630
22060, 14.4060
22080, 15.2292
22100, 15.1777
22120, 16.0009
22140, 16.3439
22160, 16.2925
22180, 17.1157
22200, 17.4587
22220, 17.8703
22240, 18.2304
22260, 18.5906
22280, 18.9507
22300, 18.8478
22320, 19.5510
22340, 19.8597
22360, 19.7053
22380, 20.3742
22400, 20.1684
22420, 20.8201
22440, 21.0259
22460, 21.2317
22480, 21.0430
22500, 21.2831
22520, 21.5404
22540, 22.2092
22560, 22.4665
22580, 22.2607
22600, 23.3240
22620, 23.0667
22640, 23.6841
22660, 23.3754
22680, 23.0667
22700, 23.1696
22720, 23.2726
22740, 23.3754
22760, 23.8899
22780, 23.5298
22800, 23.9928
22820, 23.9757
22840, 23.5298
22860, 23.4783
22880, 23.4269
22900, 23.3754
22920, 23.7870
22940, 23.3240
22960, 23.7356
22980, 23.6841
23000, 23.5812
23020, 23.4269
23040, 23.2211
23060, 22.5179
23080, 22.2092
23100, 21.9005
23120, 21.5918
23140, 21.2831
23160, 21.3860
23180, 20.6143
23200, 20.7343
23220, 20.3742
23240, 19.5510
23260, 19.2080
23280, 19.2080
23300, 18.3333
23320, 17.8188
23340, 17.3215
23360, 16.7555
23380, 16.2410
23400, 15.7265
23420, 15.2806
23440, 14.8176
23460, 14.4231
23480, 14.4574
23500, 13.6514
23520, 13.7543
23540, 12.9825
23560, 12.7253
23580, 12.8968
23600, 12.2794
23620, 12.1250
23640, 12.0736
23660, 12.0736
23680, 12.1250
23700, 12.1765
23720, 12.6395
23740, 12.6224
23760, 12.1765
23780, 12.1765
23800, 12.1765
23820, 12.6224
23840, 12.2279
23860, 12.2108
23880, 12.2279
23900, 12.6738
23920, 12.6738
23940, 12.2108
23960, 12.1765
23980, 12.5366
24000, 12.4337
24020, 11.8678
24040, 12.2279
24060, 11.7134
24080, 12.1765
24100, 11.7649
24120, 12.2279
24140, 11.8163
24160, 11.8163
24180, 11.8163
24200, 12.2622
24220, 11.8678
24240, 11.8678
24260, 11.8678
24280, 11.8678
24300, 12.3308
24320, 12.3308
24340, 12.3308
24360, 12.3308
24380, 12.3308
24400, 11.9192
24420, 11.9192
24440, 11.9192
24460, 11.9192
24480, 11.9192
24500, 11.9192
24520, 11.9192
24540, 11.9192
24560, 12.3823
24580, 12.3823
24600, 11.9192
24620, 11.9192
24640, 11.9192
24660, 11.9192
24680, 11.9192
24700, 11.9192
24720, 11.9192
24740, 11.9192
24760, 11.9192
24780, 12.3308
24800, 12.3308
24820, 12.3137
24840, 12.3308
24860, 12.3308
24880, 11.8678
24900, 11.8678
24920, 12.2794
24940, 11.8163
24960, 11.8163
24980, 11.7649
25000, 11.6620
25020, 11.5591
25040, 11.8678
25060, 11.7649
25080, 11.2675
25100, 11.1989
25120, 11.1646
25140, 11.1132
25160, 11.4562
25180, 10.9588
25200, 10.8902
25220, 11.3018
25240, 10.8559
25260, 10.8388
25280, 10.8388
25300, 10.8388
25320, 10.8559
25340, 10.8559
25360, 10.8388
25380, 10.8559
25400, 10.8559
25420, 11.2504
25440, 10.7873
25460, 10.7530
25480, 11.1132
25500, 10.5987
25520, 10.5472
25540, 10.4958
25560, 10.4443
25580, 10.4443
25600, 10.4443
25620, 10.4443
25640, 10.9074
25660, 10.8902
25680, 10.9074
25700, 10.4443
25720, 10.8559
25740, 10.8045
25760, 10.2900
25780, 10.2385
25800, 10.1871
25820, 10.1356
25840, 10.5472
25860, 10.5472
25880, 10.1356
25900, 10.5987
25920, 10.5987
25940, 10.5987
25960, 10.5987
25980, 10.1356
26000, 10.1356
26020, 10.1356
26040, 10.1356
26060, 10.1356
26080, 10.5987
26100, 10.5987
26120, 10.5987
26140, 10.5987
26160, 10.5987
26180, 10.5987
26200, 10.5987
26220, 10.5987
26240, 10.5987
26260, 10.5987
26280, 10.5987
26300, 10.5987
26320, 10.5987
26340, 10.5987
26360, 10.1356
26380, 10.1356
26400, 10.1356
26420, 10.1356
26440, 10.1356
26460, 10.1356
26480, 10.1356
26500, 10.1356
26520, 10.1356
26540, 10.1356
26560, 10.1356
26580, 10.1356
26600, 10.1356
26620, 10.1356
26640, 10.1356
26660, 10.1356
26680, 10.1356
26700, 10.1356
26720, 10.1356
26740, 10.1356
26760, 10.1356
26780, 10.1356
26800, 10.1356
26820, 10.1356
26840, 10.1356
26860, 10.1356
26880, 10.1356
26900, 10.1356
26920, 10.1356
26940, 10.1356
26960, 10.1356
26980, 10.1356
27000, 10.1356
27020, 10.1356
27040, 10.5472
27060, 10.1356
27080, 10.1356
27100, 10.1356
27120, 10.1356
27140, 10.1356
27160, 10.1356
27180, 10.1356
27200, 10.1356
27220, 10.1356
27240, 10.1356
27260, 10.1356
27280, 10.1356
27300, 10.1356
27320, 10.1356
27340, 10.1356
27360, 10.1356
27380, 10.1356
27400, 10.1356
27420, 10.1356
27440, 10.1356
27460, 10.1356
27480, 10.1356
27500, 10.1356
27520, 10.1356
27540, 10.1356
27560, 10.1356
27580, 10.1356
27600, 10.1356
27620, 10.1356
27640, 10.1356
27660, 10.1356
27680, 10.1356
27700, 10.1356
27720, 10.1356
27740, 10.1356
27760, 10.1356
27780, 10.1356
27800, 10.1356
27820, 10.1356
27840, 10.5472
27860, 10.1356
27880, 10.1356
27900, 10.1356
27920, 10.1356
27940, 10.1356
27960, 10.1356
27980, 10.1356
28000, 10.1356
28020, 10.5472
28040, 10.5472
28060, 10.5472
28080, 10.0842
28100, 10.0842
28120, 10.0842
28140, 10.5472
28160, 10.5301
28180, 10.5472
28200, 10.5472
28220, 10.5472
28240, 10.5472
28260, 10.084
